target,서비스_업종_코드,rows,valid_rows,mean,p10,p50,p90
target_b_next_two_quarters_yoy,CS200032,828,551,0.3784767462227441,-0.5798409816732981,0.0,1.242390903939984
target_b_next_two_quarters_yoy,CS200033,391,234,0.3675716916294487,-0.5007761595999742,0.0,1.1261059020902264
target_b_next_two_quarters_yoy,CS200034,2620,2349,0.19649533397489877,-0.49167744348052517,-0.05302375864329367,0.6925342974800565
target_b_next_two_quarters_yoy,CS200036,10,0,,,,
target_b_next_two_quarters_yoy,CS200037,6913,6685,0.46000480288389045,-0.2750950773463147,0.1272781908706564,1.5150192629108
target_b_next_two_quarters_yoy,CS300001,11565,10908,0.5118783422020003,-0.31733141418296307,-0.04743395379210391,0.30355318127041414
target_b_next_two_quarters_yoy,CS300002,9456,8877,0.17463358328317727,-0.19693610884534002,-0.024824168884550857,0.1952650679053224
target_b_next_two_quarters_yoy,CS300003,1352,938,8.29228096664673,-0.7118899409813056,-0.050593053278307876,1.8056502419428164
target_b_next_two_quarters_yoy,CS300004,2847,2249,1.443300004858787,-0.7613233472072989,-0.06519067950255142,2.687408113017643
target_b_next_two_quarters_yoy,CS300006,813,678,0.31806659324034875,-0.46466274069008706,-0.0005879274879723728,0.5901212094301099
